"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor","individual_labor_share","year_inc_numeric","lnY","lnL","lnK"
"PL31955",2001,34,619,244,18686,2627,5132,"1995",51,2,"services",0.394184168012924,1995,6.4281052726846,3.52636052461616,7.87359778968554
"PL31955",2000,34,918,202,22010,2474,5132,"1995",51,2,"services",0.220043572984749,1995,6.82219739062049,3.52636052461616,7.81359155295243
"PL31955",1998,23,277,75,11976,1412,5132,"1995",51,2,"services",0.270758122743682,1995,5.62401750618734,3.13549421592915,7.25276241805319
"PL31955",1999,24,749,113,16121,2621,5132,"1995",51,2,"services",0.15086782376502,1995,6.61873898351722,3.17805383034795,7.87131120332341
"PL31955",1997,21,352,59,8872,1066,5132,"1995",51,2,"services",0.167613636363636,1995,5.8636311755981,3.04452243772342,6.97166860472579
"PL31957",1999,1440,7511,4633,119166,31336,5211,"1995",52,2,"services",0.61682865131141,1995,8.92412389168601,7.27239839257005,10.3525228753457
"PL31957",2000,2587,10809,6018,154879,37092,5211,"1995",52,2,"services",0.556758257008049,1995,9.2881343994162,7.85825418218603,10.5211565919201
"PL31958",1998,31,1088,210,17938,7887,1571,"1994",15,1,"manufacturing",0.193014705882353,1994,6.99209642741589,3.43398720448515,8.97297111339799
"PL31958",1997,25,578,98,13527,3262,1571,"1994",15,1,"manufacturing",0.169550173010381,1994,6.35957386867238,3.2188758248682,8.09009578318096
"PL31971",2000,315,2231,1462,4369,4220,6021,"1945",60,2,"services",0.655311519497983,1945,7.71020519443253,5.75257263882563,8.34759040703006
"PL31971",1999,328,1936,1405,3889,3832,6021,"1945",60,2,"services",0.725723140495868,1945,7.56837926783652,5.79301360838414,8.25114213909075
"PL31972",1997,40,442,167,8112,1327,5151,"1990",51,2,"services",0.377828054298643,1990,6.0913098820777,3.68887945411394,7.19067603433221
"PL31972",1999,38,513,183,10609,2088,5151,"1990",51,2,"services",0.35672514619883,1990,6.24027584517077,3.63758615972639,7.64396194900253
"PL31972",2000,36,517,167,13966,2569,5151,"1990",51,2,"services",0.323017408123791,1990,6.24804287450843,3.58351893845611,7.85127199710988
"PL31974",2000,132,4818,1768,12497,6171,2651,"1986",26,1,"manufacturing",0.366957243669572,1986,8.48011418317482,4.88280192258637,8.72761617832107
"PL31975",1999,323,1489,2822,20904,36788,2411,"1992",24,1,"manufacturing",1.89523169912693,1992,7.30586003268401,5.77765232322266,10.5129269840226
"PL31975",1998,358,7050,2638,23388,42236,2411,"1992",24,1,"manufacturing",0.374184397163121,1992,8.86078289580631,5.8805329864007,10.6510282169264
"PL31975",1997,486,955,3448,22034,41521,2411,"1992",24,1,"manufacturing",3.61047120418848,1992,6.86171134048073,6.18620862390049,10.6339546023282
"PL31975",2001,303,7861,3173,24837,39038,2411,"1992",24,1,"manufacturing",0.403638213967689,1992,8.96966910379376,5.71373280550937,10.5722908097066
"PL31975",2000,303,6854,2905,23689,39068,2411,"1992",24,1,"manufacturing",0.423840093376131,1992,8.83258770243455,5.71373280550937,10.5730589965674
"PL31977",1998,131,715,505,10581,4503,5010,"1993",50,2,"services",0.706293706293706,1993,6.57228254269401,4.87519732320115,8.41249912030157
"PL31977",1999,167,1802,1246,19092,6652,5010,"1993",50,2,"services",0.691453940066593,1993,7.49665243816828,5.11799381241676,8.80267284031282
"PL31978",2000,650,4687,4341,7159,11166,8030,"1927",80,2,"services",0.926178792404523,1927,8.45254799792271,6.47697236288968,9.32062872587031
"PL31978",1999,650,4255,3966,6463,10849,8030,"1927",80,2,"services",0.932079905992949,1927,8.35585004100747,6.47697236288968,9.29182818882245
"PL31979",2000,42,2127,376,14794,66611,7420,"1995",74,2,"services",0.176774800188058,1995,7.66246781520024,3.73766961828337,11.1066250080554
"PL31979",2001,42,10349,597,9609,34891,7420,"1995",74,2,"services",0.0576867330176829,1995,9.24464517566817,3.73766961828337,10.4599841952777
"PL31981",1999,91,623,430,2814,2076,5212,"1995",52,2,"services",0.690208667736758,1995,6.43454651878745,4.51085950651685,7.63819824428578
"PL31982",1999,111,1555,824,2320,10717,6323,"1991",63,2,"services",0.529903536977492,1991,7.34923082461333,4.70953020131233,9.279586544713
"PL31983",2000,47,903,582,2368,9469,6420,"1991",64,2,"services",0.644518272425249,1991,6.80572255341699,3.85014760171006,9.1557785839835
"PL31983",1999,58,179,473,1960,11577,6420,"1991",64,2,"services",2.64245810055866,1991,5.18738580584075,4.06044301054642,9.35677565020573
"PL31985",2001,48,640,464,3189,1743,5153,"1994",51,2,"services",0.725,1994,6.46146817635372,3.87120101090789,7.46336304552002
"PL31985",1997,38,439,178,1837,566,5153,"1994",51,2,"services",0.405466970387244,1994,6.08449941307517,3.63758615972639,6.33859407820318
"PL31985",2000,48,668,352,3480,1298,5153,"1994",51,2,"services",0.526946107784431,1994,6.50428817353665,3.87120101090789,7.16857989726403
"PL31985",1999,36,394,230,2110,813,5153,"1994",51,2,"services",0.583756345177665,1994,5.97635090929793,3.58351893845611,6.70073110954781
"PL31986",1997,79,3889,369,15518,10395,1533,"1993",15,1,"manufacturing",0.0948830033427616,1993,8.26590733415575,4.36944785246702,9.24908020029211
"PL31986",1998,66,2033,364,15551,10485,1533,"1993",15,1,"manufacturing",0.179045745204132,1993,7.61726781362835,4.18965474202643,9.25770094333602
"PL31990",1999,35,2169,271,25386,6120,5170,"1994",51,2,"services",0.124942369755648,1994,7.68202151082687,3.55534806148941,8.71931737550637
"PL31990",2001,70,4990,1585,47935,18809,5170,"1994",51,2,"services",0.317635270541082,1994,8.51519118874556,4.24849524204936,9.8420907576708
"PL31990",2000,70,3433,559,34931,10799,5170,"1994",51,2,"services",0.16283134284882,1994,8.14118979345769,4.24849524204936,9.28720881623276
"PL31993",1998,5,1507,61,3824,21425,6312,"1995",63,2,"services",0.0404777704047777,1995,7.3178761986265,1.6094379124341,9.97231374346598
"PL31993",1997,5,589,23,2500,19788,6312,"1995",63,2,"services",0.0390492359932088,1995,6.37842618365159,1.6094379124341,9.8928309723476
"PL31993",2000,5,3302,61,3983,17343,6312,"1995",63,2,"services",0.01847365233192,1995,8.10228362448007,1.6094379124341,9.76094424575059
"PL31995",1998,90,759,421,13907,4736,5154,"1990",51,2,"services",0.55467720685112,1990,6.63200177739563,4.49980967033027,8.46294817656384
"PL31995",1999,112,754,610,12912,5471,5154,"1990",51,2,"services",0.809018567639257,1990,6.62539236800796,4.71849887129509,8.60721669406383
"PL31996",2000,228,1515,1390,6586,2071,4524,"1968",45,1,"manufacturing",0.917491749174917,1968,7.32317071794347,5.42934562895444,7.63578686139558
"PL31996",2001,228,1315,1149,4077,1896,4524,"1968",45,1,"manufacturing",0.873764258555133,1968,7.18159194461187,5.42934562895444,7.54750168281497
"PL31996",1999,219,1537,1350,5860,2630,4524,"1968",45,1,"manufacturing",0.878334417696812,1968,7.3375877435386,5.3890717298165,7.87473912517181
"PL31997",1998,125,396,312,3943,1434,3614,"1983",36,1,"manufacturing",0.787878787878788,1983,5.98141421125448,4.8283137373023,7.26822302115957
"PL31997",1999,107,417,348,3430,1222,3614,"1983",36,1,"manufacturing",0.834532374100719,1983,6.0330862217988,4.67282883446191,7.10824413973154
"PL32003",1998,168,1465,749,4497,1925,2661,"1971",26,1,"manufacturing",0.511262798634812,1971,7.28961052145117,5.12396397940326,7.56268124672188
"PL32003",2000,164,1680,1080,5215,2295,2661,"1971",26,1,"manufacturing",0.642857142857143,1971,7.4265490723973,5.0998664278242,7.73848812249465
"PL32003",2001,164,1094,970,4292,2434,2661,"1971",26,1,"manufacturing",0.886654478976234,1971,6.99759598298193,5.0998664278242,7.79729127354747
"PL32003",1997,162,1443,759,4758,1804,2661,"1971",26,1,"manufacturing",0.525987525987526,1971,7.27447955877387,5.08759633523238,7.49776170062257
"PL32004",2000,164,4201,1781,52624,21221,5155,"1996",51,2,"services",0.423946679362057,1996,8.34307787116938,5.0998664278242,9.96274653641105
"PL32004",1998,127,2011,1117,36966,12363,5155,"1996",51,2,"services",0.555445052212829,1996,7.60638738977265,4.84418708645859,9.42246342000693
"PL32004",1999,144,3187,1416,37112,18185,5155,"1996",51,2,"services",0.444304989017885,1996,8.06683531441734,4.969813299576,9.80835235742109
"PL32004",1997,47,655,249,12350,4950,5155,"1996",51,2,"services",0.380152671755725,1996,6.48463523563525,3.85014760171006,8.50714285556274
"PL32005",1999,20,452,201,805,3551,5131,"1994",51,2,"services",0.444690265486726,1994,6.11368217983223,2.99573227355399,8.17498453294309
"PL32007",2001,10,161,65,695,290,8511,"1997",85,2,"services",0.403726708074534,1997,5.08140436498446,2.30258509299405,5.66988092298052
"PL32007",1999,6,66,34,257,140,8511,"1997",85,2,"services",0.515151515151515,1997,4.18965474202643,1.79175946922805,4.9416424226093
"PL32010",1997,114,121,819,1820,1055,5020,"1995",50,2,"services",6.76859504132231,1995,4.79579054559674,4.7361984483945,6.96129604591017
"PL32010",2000,80,849,826,2155,734,5020,"1995",50,2,"services",0.972909305064782,1995,6.74405918631135,4.38202663467388,6.59850902861452
"PL32010",1999,85,770,815,2348,741,5020,"1995",50,2,"services",1.05844155844156,1995,6.64639051484773,4.44265125649032,6.60800062529609
"PL32010",1998,90,547,924,2430,947,5020,"1995",50,2,"services",1.68921389396709,1995,6.30444880242198,4.49980967033027,6.85329909318608
"PL32010",2001,80,1077,886,2130,688,5020,"1995",50,2,"services",0.822655524605385,1995,6.98193467715639,4.38202663467388,6.53378883793334
"PL32012",2000,156,964,659,5531,4437,1531,"1945",15,1,"manufacturing",0.683609958506224,1945,6.87109129461055,5.04985600724954,8.39773375137891
"PL32017",1998,15,226,214,1102,257,7420,"1996",74,2,"services",0.946902654867257,1996,5.42053499927229,2.70805020110221,5.54907608489522
"PL32017",1999,16,258,242,961,364,7420,"1996",74,2,"services",0.937984496124031,1996,5.55295958492162,2.77258872223978,5.89715386763674
"PL32017",1997,15,230,134,587,213,7420,"1996",74,2,"services",0.582608695652174,1996,5.4380793089232,2.70805020110221,5.36129216570943
"PL32029",1997,45,82,76,4230,1100,5010,"1997",50,2,"services",0.926829268292683,1997,4.40671924726425,3.80666248977032,7.00306545878646
"PL32029",1998,52,282,187,9504,1477,5010,"1997",50,2,"services",0.663120567375887,1997,5.64190707093811,3.95124371858143,7.29776828253138
"PL32032",2000,402,2541,2073,5409,2371,6021,"1946",60,2,"services",0.81582054309327,1946,7.84031298332016,5.99645208861902,7.77106708606541
"PL32033",1999,87,489,283,8409,2171,5030,"1994",50,2,"services",0.578732106339468,1994,6.19236248947487,4.46590811865458,7.68294316987829
"PL32033",2000,78,701,411,7756,2291,5030,"1994",50,2,"services",0.586305278174037,1994,6.55250788703459,4.35670882668959,7.7367436824535
"PL32033",2001,78,630,406,6613,2259,5030,"1994",50,2,"services",0.644444444444444,1994,6.44571981938558,4.35670882668959,7.722677516468
"PL32034",1999,169,959,870,2536,1105,6021,"1993",60,2,"services",0.907194994786236,1993,6.86589107488344,5.12989871492307,7.00760061395185
"PL32034",1998,170,832,727,2676,1420,6021,"1993",60,2,"services",0.873798076923077,1993,6.72383244082121,5.13579843705026,7.25841215059531
"PL32037",1999,69,783,488,1505,1101,3310,"1996",33,1,"manufacturing",0.623243933588761,1996,6.6631326959908,4.23410650459726,7.00397413672268
"PL32041",1997,88,415,129,10140,3375,5146,"1994",51,2,"services",0.310843373493976,1994,6.0282785202307,4.47733681447821,8.12415060330663
"PL32041",1999,111,1435,410,4554,8444,5146,"1994",51,2,"services",0.285714285714286,1994,7.26892012819372,4.70953020131233,9.04121140896821
"PL32041",1998,110,1512,288,11146,5036,5146,"1994",51,2,"services",0.19047619047619,1994,7.32118855673948,4.70048036579242,8.52436739516424
"PL32042",1998,20,636,198,13675,7100,5170,"1991",51,2,"services",0.311320754716981,1991,6.45519856334012,2.99573227355399,8.86785006302941
"PL32046",1998,408,1734,1665,107453,28550,5146,"1992",51,2,"services",0.960207612456747,1992,7.45818615734049,6.01126717440416,10.2594122150842
"PL32046",1999,442,1649,1754,97657,33515,5146,"1992",51,2,"services",1.06367495451789,1992,7.4079243225596,6.0913098820777,10.4197483787921
"PL32046",2001,392,1022,1751,77322,20210,5146,"1992",51,2,"services",1.7133072407045,1992,6.92951677076365,5.97126183979046,9.91393281039767
"PL32048",1998,255,4369,1369,24014,12177,4521,"1990",45,1,"manufacturing",0.313344014648661,1990,8.38228942895144,5.54126354515843,9.40730420550701
"PL32050",1999,64,580,399,10224,3364,5157,"1990",51,2,"services",0.687931034482759,1990,6.36302810354046,4.15888308335967,8.12088602109284
"PL32050",2000,50,815,506,25205,6918,5157,"1990",51,2,"services",0.620858895705521,1990,6.70318811324086,3.91202300542815,8.84188198949711
"PL32051",1999,181,1815,1092,8243,5045,4521,"1996",45,1,"manufacturing",0.601652892561984,1996,7.50384074669895,5.19849703126583,8.52615293278771
"PL32052",1997,680,521,1600,22962,13602,5138,"1992",51,2,"services",3.07101727447217,1992,6.25575004175337,6.52209279817015,9.51797211973558
"PL32052",2000,490,3986,1890,33412,10629,5138,"1992",51,2,"services",0.474159558454591,1992,8.29054350077274,6.19440539110467,9.27134139353358
"PL32052",1999,485,3588,1817,29777,8636,5138,"1992",51,2,"services",0.506410256410256,1992,8.18535022317869,6.18414889093748,9.0636947916347
"PL32053",1997,106,500,601,10521,5511,3230,"1991",32,1,"manufacturing",1.202,1991,6.21460809842219,4.66343909411207,8.61450137388324
"PL32053",2000,58,149,712,10161,7216,3230,"1991",32,1,"manufacturing",4.77852348993289,1991,5.00394630594546,4.06044301054642,8.88405606174246
"PL32053",1998,169,711,984,14617,7621,3230,"1991",32,1,"manufacturing",1.38396624472574,1991,6.56667242980324,5.12989871492307,8.93866287366612
"PL32054",1999,131,35,614,8837,6934,1551,"1991",15,1,"manufacturing",17.5428571428571,1991,3.55534806148941,4.87519732320115,8.84419212624497
"PL32054",2000,133,577,724,10883,6387,1551,"1991",15,1,"manufacturing",1.25476603119584,1991,6.3578422665081,4.89034912822175,8.76201995356159
"PL32055",1999,137,920,502,48257,5767,5170,"1987",51,2,"services",0.545652173913043,1987,6.82437367004309,4.91998092582813,8.65990729361541
"PL32055",1998,136,637,427,41027,4980,5170,"1987",51,2,"services",0.67032967032967,1987,6.45676965557216,4.91265488573605,8.5131851700187
"PL32055",1997,135,568,310,28115,2713,5170,"1987",51,2,"services",0.545774647887324,1987,6.34212141872115,4.90527477843843,7.90581031265893
"PL32058",1997,54,1158,296,10670,1506,5010,"1991",50,2,"services",0.255613126079447,1991,7.05444965813294,3.98898404656427,7.31721240835984
"PL32058",1999,104,1049,604,11225,2085,5010,"1991",50,2,"services",0.575786463298379,1991,6.9555926083963,4.64439089914137,7.6425241342329
"PL32058",2000,115,1087,668,11108,2224,5010,"1991",50,2,"services",0.614535418583257,1991,6.99117688712121,4.74493212836325,7.70706265537047
"PL32058",1998,105,1085,496,13611,1807,5010,"1991",50,2,"services",0.457142857142857,1991,6.98933526597456,4.65396035015752,7.49942329059223
"PL32061",1997,52,295,75,9982,1174,5050,"1990",50,2,"services",0.254237288135593,1990,5.68697535633982,3.95124371858143,7.06817200038804
"PL32063",1998,47,379,293,8614,1915,5010,"1993",50,2,"services",0.773087071240106,1993,5.93753620508243,3.85014760171006,7.55747290161475
"PL32063",1997,48,397,253,10157,2304,5010,"1993",50,2,"services",0.63727959697733,1993,5.98393628068719,3.87120101090789,7.74240202181578
"PL32063",1999,48,431,306,8198,2280,5010,"1993",50,2,"services",0.709976798143852,1993,6.06610809010375,3.87120101090789,7.73193072194849
"PL32064",1999,407,1580,1463,23366,2894,5170,"1995",51,2,"services",0.925949367088608,1995,7.36518012602101,6.00881318544259,7.97039490719143
"PL32064",1998,428,1882,1225,32245,5114,5170,"1995",51,2,"services",0.650903294367694,1995,7.54009032014532,6.0591231955818,8.53973715585113
"PL32064",1997,324,1567,829,27310,4583,5170,"1995",51,2,"services",0.529036375239311,1995,7.35691824235602,5.78074351579233,8.43010908450912
"PL32071",1996,52,729,198,16982,3033,5138,"1991",51,2,"services",0.271604938271605,1991,6.59167373200866,3.95124371858143,8.01730750768858
"PL32074",1997,8,297,39,8785,912,5151,"1996",51,2,"services",0.131313131313131,1996,5.6937321388027,2.07944154167984,6.81563999007433
"PL32076",1999,12,561,95,3066,3881,5138,"1990",51,2,"services",0.169340463458111,1990,6.3297209055227,2.484906649788,8.26384813136891
"PL32076",1996,10,2371,73,4059,11187,5138,"1990",51,2,"services",0.0307886967524251,1990,7.77106708606541,2.30258509299405,9.32250766884693
"PL32076",1998,80,466,87,3992,7114,5138,"1990",51,2,"services",0.186695278969957,1990,6.14418563412565,4.38202663467388,8.8698199525084
"PL32078",1998,180,6531,3639,41944,23781,5146,"1994",51,2,"services",0.55718879191548,1994,8.78431534990266,5.19295685089021,10.0766422215053
"PL32078",1997,169,481,3331,31499,17735,5146,"1994",51,2,"services",6.92515592515593,1994,6.17586727010576,5.12989871492307,9.78329536720772
"PL32078",2000,282,4749,6314,64408,41917,5146,"1994",51,2,"services",1.3295430616972,1994,8.46568934854912,5.64190707093811,10.6434467515485
"PL32078",1999,183,1524,31,48882,23863,5146,"1994",51,2,"services",0.0203412073490814,1994,7.32909373624659,5.20948615284142,10.0800844211932
"PL32083",2000,121,889,715,3658,3129,3210,"1991",32,1,"manufacturing",0.804274465691789,1991,6.7900972355139,4.79579054559674,8.04846874366888
"PL32083",1999,140,1183,700,3206,5351,3210,"1991",32,1,"manufacturing",0.591715976331361,1991,7.07580886397839,4.9416424226093,8.5850387383113
"PL32083",2001,121,909,644,3072,3901,3210,"1991",32,1,"manufacturing",0.708470847084708,1991,6.81234509417748,4.79579054559674,8.26898820950666
"PL32084",1999,123,1737,685,7971,2313,3615,"1992",36,1,"manufacturing",0.394358088658607,1992,7.4599147662411,4.81218435537242,7.74630066223144
"PL32084",2000,132,2113,920,9550,3317,3615,"1992",36,1,"manufacturing",0.435399905347847,1992,7.65586401761606,4.88280192258637,8.10681603894705
"PL32084",1997,118,1194,464,4653,1769,3615,"1992",36,1,"manufacturing",0.388609715242881,1992,7.08506429395255,4.77068462446567,7.47816969415979
"PL32084",2001,132,2284,1007,10925,4186,3615,"1992",36,1,"manufacturing",0.440893169877408,1992,7.7336835707759,4.88280192258637,8.33950090300594
"PL32086",1998,190,1017,549,2212,2364,1730,"1995",17,1,"manufacturing",0.539823008849557,1995,6.92461239604856,5.24702407216049,7.76811037852599
"PL32086",2000,180,1094,764,1798,1960,1730,"1995",17,1,"manufacturing",0.69835466179159,1995,6.99759598298193,5.19295685089021,7.58069975222456
"PL32086",1999,175,942,675,1729,1935,1730,"1995",17,1,"manufacturing",0.71656050955414,1995,6.84800527457636,5.16478597392351,7.56786260546388
"PL32090",1998,40,1109,502,17505,5245,5151,"1997",51,2,"services",0.452660054102795,1997,7.01121398735037,3.68887945411394,8.5650305208304
"PL32090",2000,55,1774,801,56520,10414,5151,"1997",51,2,"services",0.45152198421646,1997,7.48099216286952,4.00733318523247,9.25090633372284
"PL32092",2001,800,9206,8353,6734,14313,8030,"1968",80,2,"services",0.907343037149685,1968,9.12761072437719,6.68461172766793,9.56892349418422
"PL32092",2000,800,7205,7143,5709,11826,8030,"1968",80,2,"services",0.991394864677307,1968,8.88253050843362,6.68461172766793,9.37805577638077
"PL32092",1998,721,5538,4815,4322,9016,8030,"1968",80,2,"services",0.869447453954496,1968,8.61938870373091,6.58063913728495,9.10675605571961
"PL32093",1998,373,3642,2192,8355,3347,4521,"1996",45,1,"manufacturing",0.601867105985722,1996,8.20028826028755,5.92157841964382,8.11581970121133
"PL32093",2001,353,4168,2722,12412,3410,4521,"1996",45,1,"manufacturing",0.653071017274472,1996,8.3351915834332,5.8664680569333,8.13446757027756
"PL32093",2000,353,3899,2594,10243,3312,4521,"1996",45,1,"manufacturing",0.665298794562708,1996,8.2684753889826,5.8664680569333,8.10530751550515
"PL32093",1999,382,3523,2341,8461,2203,4521,"1996",45,1,"manufacturing",0.664490491058757,1996,8.16706817834124,5.94542060860658,7.69757534680234
"PL32095",1997,58,438,196,2995,1424,5164,"1989",51,2,"services",0.447488584474886,1989,6.08221891037645,4.06044301054642,7.26122509197192
"PL32099",1999,115,1457,1247,2548,837,7310,"1997",73,2,"services",0.855868222374743,1997,7.2841348061952,4.74493212836325,6.72982407048948
"PL32099",2000,86,1054,1183,1790,569,7310,"1997",73,2,"services",1.12239089184061,1997,6.96034772910131,4.45434729625351,6.34388043412633
"PL32099",2001,86,1263,1026,2075,859,7310,"1997",73,2,"services",0.812351543942993,1997,7.14124512235049,4.45434729625351,6.75576892198425
"PL32099",1998,120,1520,1101,2852,1026,7310,"1997",73,2,"services",0.724342105263158,1997,7.32646561384032,4.78749174278205,6.93342302573071
"PL32101",2000,127,1067,721,2601,1685,4523,"1995",45,1,"manufacturing",0.67572633552015,1995,6.97260625130175,4.84418708645859,7.42952084278646
"PL32101",1998,124,1005,629,2427,1295,4523,"1995",45,1,"manufacturing",0.625870646766169,1995,6.91274282049318,4.82028156560504,7.16626597413364
"PL32102",1998,108,506,334,1230,1089,2956,"1992",29,1,"manufacturing",0.660079051383399,1992,6.22653666928747,4.68213122712422,6.99301512293296
"PL32102",2000,90,604,392,1417,1147,2956,"1992",29,1,"manufacturing",0.649006622516556,1992,6.40357419793482,4.49980967033027,7.04490511712937
"PL32102",1997,111,488,329,1242,937,2956,"1992",29,1,"manufacturing",0.674180327868853,1992,6.19031540585315,4.70953020131233,6.84268328223842
"PL32102",1999,91,456,336,1061,948,2956,"1992",29,1,"manufacturing",0.736842105263158,1992,6.12249280951439,4.51085950651685,6.85435450225502
"PL32104",1999,70,616,346,5522,1692,5247,"1990",52,2,"services",0.561688311688312,1990,6.42324696353352,4.24849524204936,7.43366654016617
"PL32104",1997,55,430,211,4738,1339,5247,"1990",52,2,"services",0.490697674418605,1990,6.06378520868761,4.00733318523247,7.19967834569117
"PL32104",1998,70,502,263,5972,1634,5247,"1990",52,2,"services",0.52390438247012,1990,6.21860011969173,4.24849524204936,7.39878627541995
"PL32104",2001,89,1285,644,9084,5961,5247,"1990",52,2,"services",0.501167315175097,1990,7.15851399732932,4.48863636973214,8.69299353121993
"PL32104",2000,89,891,480,7204,2580,5247,"1990",52,2,"services",0.538720538720539,1990,6.79234442747081,4.48863636973214,7.85554467791566
"PL32105",2000,187,1956,1285,6258,3500,1581,"1989",15,1,"manufacturing",0.656952965235174,1989,7.57865685059476,5.23110861685459,8.1605182474775
"PL32105",1997,87,843,540,2919,829,1581,"1989",15,1,"manufacturing",0.640569395017794,1989,6.73696695800186,4.46590811865458,6.7202201551353
"PL32105",1999,130,1289,1002,4064,3451,1581,"1989",15,1,"manufacturing",0.777346780449961,1989,7.16162200293919,4.86753445045558,8.146419323098
"PL32108",1999,131,1267,988,6403,1607,3120,"1995",31,1,"manufacturing",0.779794790844515,1995,7.14440718032114,4.87519732320115,7.38212436573751
"PL32108",2000,159,1626,1155,8749,2187,3120,"1995",31,1,"manufacturing",0.710332103321033,1995,7.39387829010776,5.06890420222023,7.69028602067677
"PL32112",1999,37,337,119,433,1096,7020,"1996",70,2,"services",0.353115727002967,1996,5.82008293035236,3.61091791264422,6.99942246750796
"PL32112",2001,53,654,254,729,1446,7020,"1996",70,2,"services",0.388379204892966,1996,6.4831073514572,3.97029191355212,7.27655640271871
"PL32112",2000,53,515,204,577,1250,7020,"1996",70,2,"services",0.396116504854369,1996,6.24416690066374,3.97029191355212,7.13089883029635
"PL32116",1999,162,1519,921,3356,2110,9000,"1994",90,2,"services",0.606319947333772,1994,7.32580750259577,5.08759633523238,7.65444322647011
"PL32116",1998,309,1630,1031,3494,2334,9000,"1994",90,2,"services",0.632515337423313,1994,7.39633529380081,5.73334127689775,7.7553388128465
"PL32116",2000,140,1178,794,3229,2193,9000,"1994",90,2,"services",0.67402376910017,1994,7.07157336421153,4.9416424226093,7.69302574841789
"PL32118",1999,70,390,280,3387,1310,5010,"1991",50,2,"services",0.717948717948718,1991,5.96614673912369,4.24849524204936,7.1777824161952
"PL32119",1998,64,365,243,1424,2174,4030,"1992",40,1,"manufacturing",0.665753424657534,1992,5.89989735358249,4.15888308335967,7.68432406768116
"PL32120",1998,75,871,434,1953,990,4521,"1989",45,1,"manufacturing",0.498277841561424,1989,6.7696419768525,4.31748811353631,6.89770494312864
"PL32127",1999,115,2027,1125,4405,3974,2212,"1993",22,1,"manufacturing",0.555007400098668,1993,7.614312146452,4.74493212836325,8.28752842311176
"PL32127",2000,127,2830,1333,5336,4296,2212,"1993",22,1,"manufacturing",0.471024734982332,1993,7.94803199063728,4.84418708645859,8.3654396361887
"PL32127",2001,127,2942,1461,6108,5014,2212,"1993",22,1,"manufacturing",0.496600951733515,1993,7.98684490116138,4.84418708645859,8.51998927871824
"PL32132",1999,258,1192,1031,5091,2909,2875,"1997",28,1,"manufacturing",0.86493288590604,1997,7.0833878476253,5.55295958492162,7.9755646584952
"PL32132",2000,260,1331,1130,7086,3974,2875,"1997",28,1,"manufacturing",0.848985725018783,1997,7.19368581839511,5.56068163101553,8.28752842311176
"PL32135",1998,24,287,434,3372,1578,5170,"1995",51,2,"services",1.51219512195122,1995,5.65948221575962,3.17805383034795,7.36391350140582
"PL32136",2000,50,321,310,1534,1673,4534,"1988",45,1,"manufacturing",0.965732087227414,1988,5.77144112313002,3.91202300542815,7.42237370098682
"PL32136",1997,122,924,531,3501,1425,4534,"1988",45,1,"manufacturing",0.574675324675325,1988,6.82871207164168,4.80402104473326,7.26192709270275
"PL32136",2001,50,379,307,2474,2451,4534,"1988",45,1,"manufacturing",0.810026385224274,1988,5.93753620508243,3.91202300542815,7.80425138352811
"PL32136",1999,64,658,542,2030,1104,4534,"1988",45,1,"manufacturing",0.82370820668693,1988,6.48920493132532,4.15888308335967,7.00669522683704
"PL32138",1997,95,429,291,7243,494,5222,"1997",52,2,"services",0.678321678321678,1997,6.06145691892802,4.55387689160054,6.20253551718792
"PL32138",2001,124,557,527,6033,442,5222,"1997",52,2,"services",0.946140035906643,1997,6.32256523992728,4.82028156560504,6.0913098820777
"PL32138",1999,102,529,474,6514,540,5222,"1997",52,2,"services",0.896030245746692,1997,6.2709884318583,4.62497281328427,6.29156913955832
"PL32139",2000,84,624,429,1141,832,5511,"1976",55,2,"services",0.6875,1976,6.43615036836943,4.43081679884331,6.72383244082121
"PL32139",1999,92,532,379,836,728,5511,"1976",55,2,"services",0.712406015037594,1976,6.27664348934164,4.52178857704904,6.59030104819669
"PL32142",2000,170,2100,1283,3768,9749,4100,"1994",41,1,"manufacturing",0.610952380952381,1994,7.64969262371151,5.13579843705026,9.18491999462927
"PL32142",1998,180,1848,1010,3767,9633,4100,"1994",41,1,"manufacturing",0.546536796536797,1994,7.52185925220163,5.19295685089021,9.17294998275762
"PL32142",1999,170,1886,1183,3378,9186,4100,"1994",41,1,"manufacturing",0.627253446447508,1994,7.5422134631934,5.13579843705026,9.12543586488574
"PL32142",2001,170,2408,1529,4364,10052,4100,"1994",41,1,"manufacturing",0.634966777408638,1994,7.78655180642871,5.13579843705026,9.21552689866348
"PL32146",1999,128,1012,359,7903,3898,5170,"1990",51,2,"services",0.354743083003953,1990,6.91968384984741,4.85203026391962,8.26821888006751
"PL32146",2000,139,1034,484,9788,4389,5170,"1990",51,2,"services",0.468085106382979,1990,6.94119005506837,4.93447393313069,8.38685668968823
"PL32146",2001,139,1305,567,7664,4326,5170,"1990",51,2,"services",0.43448275862069,1990,7.17395831975679,4.93447393313069,8.372398606513
"PL32147",1997,90,321,220,4278,985,5155,"1975",51,2,"services",0.685358255451713,1975,5.77144112313002,4.49980967033027,6.89264164117209
"PL32147",2000,107,486,410,6048,1615,5155,"1975",51,2,"services",0.843621399176955,1975,6.18620862390049,4.67282883446191,7.38709023565676
