"female","phsrank","BA","AA","black","hispanic","id","exper","jc","univ","lwage","stotal","smcity","medcity","submed","lgcity","sublg","vlgcity","subvlg","ne","nc","south","totcoll"
0,62,1,0,0,0,43701,71,0,4.80000019073486,2.19722461700439,-0.762088298797607,0,0,0,0,1,0,0,0,1,0,4.80000019073486
1,75,1,0,1,0,43705,133,0,4.53333330154419,2.0794415473938,-1.6544600725174,0,0,0,0,1,0,0,1,0,0,4.53333330154419
0,73,0,0,0,0,43728,145,0,5.63333320617676,2.18978953361511,1.13706195354462,0,0,0,0,0,0,1,0,1,0,5.63333320617676
0,44,0,0,0,1,43740,140,0.100000001490116,0,1.7917594909668,-0.23581774532795,0,0,0,0,0,0,1,0,0,0,0.100000001490116
0,19,0,0,0,0,43743,154,0,0,2.58021664619446,-0.853613615036011,1,0,0,0,0,0,0,0,1,0,0
1,68,0,0,0,0,43750,68,0.300000011920929,0.222221106290817,2.42036819458008,0.610791385173798,1,0,0,0,0,0,0,1,0,0,0.522221088409424
1,96,1,0,0,0,43752,118,0,4.22221660614014,2.70805025100708,1.45740044116974,0,0,0,0,0,0,0,0,0,1,4.22221660614014
1,40,1,0,0,0,43770,106,0,4.69999980926514,2.3671236038208,0.0845208391547203,0,0,0,0,1,0,0,1,0,0,4.69999980926514
0,90,1,0,0,0,43774,113,1.26666665077209,3.63333344459534,2.7725887298584,0.610791385173798,0,0,0,0,0,1,0,1,0,0,4.90000009536743
1,51,0,0,0,0,43791,123,0,0,1.8718022108078,0.359096765518188,1,0,0,0,0,0,0,1,0,0,0
1,69,0,0,0,0,43798,99,0,5.66665840148926,2.43611645698547,1.04553663730621,1,0,0,0,0,0,0,0,0,1,5.66665840148926
0,27,0,0,0,0,43834,101,0,4.04443979263306,2.10413408279419,0.244690120220184,0,1,0,0,0,0,0,0,0,1,4.04443979263306
0,25,0,0,0,0,43897,126,0.133333146572113,0,2.21920347213745,0,0,0,0,0,0,0,0,0,0,1,0.133333146572113
1,76,1,0,0,0,43923,151,0,5.90000009536743,2.2905125617981,0.198927477002144,0,1,0,0,0,0,0,0,1,0,5.90000009536743
1,86,0,0,0,0,43946,118,0,4.83333349227905,2.49320554733276,1.29723119735718,1,0,0,0,0,0,0,0,1,0,4.83333349227905
1,53,1,0,0,0,43948,112,0,4.64443778991699,2.28238248825073,0.885367274284363,0,0,0,0,0,0,0,0,1,0,4.64443778991699
0,65,1,0,0,1,43956,131,0.16666667163372,4.33333349227905,2.4849066734314,0,0,1,0,0,0,0,0,0,1,0,4.5
0,83,1,0,0,0,43981,118,0,2.93333339691162,2.09913921356201,1.09129929542542,0,1,0,0,0,0,0,1,0,0,2.93333339691162
1,72,1,0,0,0,43985,84,1.60000002384186,3.29999995231628,2.10346269607544,0.587910056114197,0,0,0,0,0,0,0,0,0,1,4.90000009536743
0,3,0,0,0,0,44026,154,0,0,2.86220097541809,-1.56293475627899,0,0,0,1,0,0,0,0,0,1,0
0,96,0,0,0,0,44039,112,0,6.96666669845581,2.73662352561951,1.8006204366684,1,0,0,0,0,0,0,1,0,0,6.96666669845581
0,17,0,0,0,0,44048,159,0,0,2.69192051887512,-0.5561563372612,1,0,0,0,0,0,0,1,0,0,0
0,25,0,0,0,0,44056,151,0,0,2.30258512496948,0.770960628986359,0,0,0,0,1,0,0,0,0,1,0
0,75,1,0,0,0,44062,53,0,4.16666650772095,1.3062516450882,0.748079359531403,0,0,1,0,0,0,0,1,0,0,4.16666650772095
1,86,0,0,0,0,44064,163,0,0,1.8718022108078,0.381978094577789,0,1,0,0,0,0,0,1,0,0,0
1,76,0,0,0,0,44070,105,1.42221987247467,0,1.41019988059998,0.748079359531403,0,0,0,0,0,0,0,0,1,0,1.42221987247467
1,72,0,0,0,0,44073,124,0,0.1111109405756,1.41019988059998,1.20570588111877,0,0,1,0,0,0,0,0,0,0,0.1111109405756
1,39,0,0,0,0,44105,115,0.16666667163372,0,2.44234704971313,-0.327343046665192,0,0,1,0,0,0,0,0,0,0,0.16666667163372
0,46,0,0,1,0,44115,116,0,0,1.58205008506775,-1.33412146568298,0,0,0,0,0,0,0,0,0,1,0
0,98,0,0,0,0,44123,121,0,7.06666660308838,3.49042844772339,1.18282449245453,0,1,0,0,0,0,0,0,1,0,7.06666660308838
1,50,0,0,0,0,44125,90,0,0,1.34992671012878,-1.58581602573395,0,0,1,0,0,0,0,0,0,1,0
1,99,1,0,0,0,44126,101,0,4.06666660308838,2.4849066734314,1.91502702236176,0,0,0,0,0,0,1,0,1,0,4.06666660308838
1,92,0,0,0,0,44129,127,0,5.01666688919067,2.30258512496948,1.20570588111877,0,0,0,0,0,0,1,0,1,0,5.01666688919067
1,33,0,1,0,0,44133,83,2,0.883333325386047,2.30258512496948,0.336215436458588,1,0,0,0,0,0,0,1,0,0,2.88333320617676
0,59,1,0,0,0,44154,116,1.23333334922791,2.43333339691162,2.14651584625244,0.793841958045959,0,0,0,0,0,0,0,0,0,1,3.66666674613953
1,98,1,0,0,0,44157,129,0,4.16666650772095,2.57489943504333,1.61756980419159,0,0,0,0,0,0,1,0,1,0,4.16666650772095
0,65,0,0,0,0,44170,93,0,0,1.71248626708984,-0.601918995380402,0,1,0,0,0,0,0,0,1,0,0
1,64,0,0,0,0,44174,132,0,0,1.50407743453979,0.40485942363739,0,1,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,44184,157,0.766665637493134,0,2.63905739784241,0.381978094577789,1,0,0,0,0,0,0,0,1,0,0.766665637493134
1,88,0,0,1,0,44188,162,0,5.33333349227905,2.99239325523376,0,0,0,0,1,0,0,0,0,1,0,5.33333349227905
1,87,1,0,0,0,44204,145,0,4.33332824707031,2.16905379295349,1.43451917171478,0,1,0,0,0,0,0,0,1,0,4.33332824707031
0,84,0,0,0,0,44264,91,0.433333337306976,0,1.60943794250488,-0.0298858005553484,0,0,0,1,0,0,0,0,0,1,0.433333337306976
0,34,1,0,0,0,44265,127,2.06666660308838,2.13333344459534,2.66296291351318,0.793841958045959,0,0,1,0,0,0,0,1,0,0,4.19999980926514
1,65,0,0,0,0,44272,81,0,0,1.75785791873932,0.0387581810355186,0,0,0,1,0,0,0,0,0,1,0
0,41,0,0,0,1,44281,121,0,0,1.9764518737793,-0.601918995380402,1,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,44288,155,0,1.17777609825134,2.76634693145752,-0.0527671277523041,1,0,0,0,0,0,0,0,1,0,1.17777609825134
1,97,1,0,0,0,44299,130,0,4.69999980926514,2.48740339279175,1.45740044116974,1,0,0,0,0,0,0,1,0,0,4.69999980926514
1,76,1,0,0,0,44320,106,0,5.23332929611206,2.57748365402222,0.954011261463165,0,0,0,1,0,0,0,0,0,0,5.23332929611206
1,58,1,0,0,0,44354,124,0,4.66666650772095,2.34660172462463,0.839604616165161,0,1,0,0,0,0,0,0,0,0,4.66666650772095
0,31,1,0,0,0,44361,100,0,4.28888368606567,1.60943794250488,0.908248603343964,1,0,0,0,0,0,0,1,0,0,4.28888368606567
1,42,0,0,0,0,44393,165,0,0,2.75366044044495,-0.899376213550568,0,0,0,0,1,0,0,0,0,0,0
1,50,1,0,0,0,44404,146,0.233333334326744,3.91666674613953,2.7725887298584,0.725198030471802,0,1,0,0,0,0,0,0,0,0,4.15000009536743
0,57,1,0,0,0,44420,90,0,2.76666665077209,2.16905379295349,0.0387581810355186,1,0,0,0,0,0,0,1,0,0,2.76666665077209
1,12,0,0,0,0,44453,166,0,0,2.3635458946228,-1.21971487998962,0,0,0,0,1,0,0,1,0,0,0
1,91,1,0,0,0,44454,132,2.20000004768372,4.09999990463257,2.17475175857544,1.36587512493134,1,0,0,0,0,0,0,0,1,0,6.30000019073486
1,56,0,0,0,1,44460,155,0.200000002980232,0,2.27210211753845,0,1,0,0,0,0,0,0,0,0,1,0.200000002980232
1,94,1,0,0,0,44466,127,0,4.39999198913574,1.87691724300385,0.359096765518188,0,0,0,0,0,0,0,0,0,1,4.39999198913574
0,44,1,0,0,0,44469,152,0,4.62221670150757,2.68784737586975,1.11418056488037,0,0,1,0,0,0,0,0,0,1,4.62221670150757
0,48,0,0,0,0,44473,144,0,0,1.73165512084961,-0.373105704784393,0,0,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,44492,109,1.63333332538605,2.43333339691162,2.16905379295349,-0.167173758149147,0,1,0,0,0,0,0,1,0,0,4.06666660308838
1,67,0,0,0,0,44498,56,0,0,1.3862943649292,-0.304461717605591,0,0,0,0,0,0,0,0,1,0,0
0,86,0,0,0,0,44504,132,0,7.03333330154419,2.22805738449097,1.8463830947876,0,1,0,0,0,0,0,1,0,0,7.03333330154419
0,79,1,0,0,0,44522,142,0,4.86666679382324,2.02814817428589,0.015876853838563,0,0,0,0,0,1,0,0,0,1,4.86666679382324
1,37,1,0,0,0,44528,98,2.13333344459534,3.33333325386047,2.27372264862061,0.244690120220184,0,0,0,0,0,0,1,1,0,0,5.46666669845581
1,83,0,0,0,0,44537,105,0,7.5,2.72129535675049,0.931129932403564,0,0,1,0,0,0,0,1,0,0,7.5
1,95,0,0,0,0,44549,130,0,6.24443578720093,2.22903633117676,1.13706195354462,0,0,0,0,0,0,0,0,0,1,6.24443578720093
0,38,1,0,0,0,44569,66,1.06666672229767,3.08888483047485,2.94244480133057,0.0845208391547203,0,0,0,1,0,0,0,0,0,0,4.15555143356323
1,50,0,0,1,0,44587,166,0,0.622221350669861,2.30258512496948,-0.807850956916809,0,0,0,0,0,0,1,0,1,0,0.622221350669861
1,82,0,0,1,0,44595,100,0.266666680574417,0,1.23401689529419,-1.26547753810883,0,1,0,0,0,0,0,1,0,0,0.266666680574417
1,77,0,0,0,0,44600,129,0,0,2.00955533981323,0.267571449279785,1,0,0,0,0,0,0,1,0,0,0
1,70,0,0,0,0,44616,109,0,0.966666638851166,2.47653794288635,1.11418056488037,0,0,0,0,1,0,0,0,1,0,0.966666638851166
0,61,0,0,0,0,44621,125,3.29999995231628,0,2.16905379295349,0.176046147942543,1,0,0,0,0,0,0,0,0,0,3.29999995231628
0,26,0,0,0,0,44634,135,1.93333327770233,1.10000002384186,2.43611645698547,-0.28158038854599,1,0,0,0,0,0,0,1,0,0,3.03333330154419
0,96,0,0,0,0,44635,105,0,3.16666674613953,2.59931707382202,1.52604448795319,0,0,0,0,1,0,0,0,0,1,3.16666674613953
0,6,0,0,0,0,44641,147,0,0,2.30258512496948,0.496384739875793,0,0,0,0,0,0,0,1,0,0,0
0,54,0,0,0,0,44650,116,0,1.88888657093048,2.4849066734314,-0.144292443990707,0,0,1,0,0,0,0,0,1,0,1.88888657093048
1,50,0,0,1,0,44660,126,0,0,1.24415445327759,-2.04344272613525,0,0,0,0,0,0,0,0,1,0,0
1,38,0,0,0,0,44665,38,1.6222198009491,0,1.8718022108078,-1.49429070949554,0,0,0,1,0,0,0,0,1,0,1.6222198009491
1,19,0,0,0,0,44705,152,0,0,1.70292782783508,-0.624800324440002,0,0,0,0,0,0,0,0,0,1,0
1,80,0,0,0,0,44750,131,1.69999897480011,0.566665649414062,1.86574375629425,0.519266068935394,0,0,0,0,0,0,0,0,1,0,2.26666450500488
1,88,0,0,0,0,44757,26,0,0.377777367830276,1.70474803447723,1.41163778305054,0,1,0,0,0,0,0,0,1,0,0.377777367830276
0,68,0,0,0,0,44787,154,0,2.59999990463257,2.23323440551758,0.427740752696991,1,0,0,0,0,0,0,0,0,1,2.59999990463257
0,7,0,0,0,0,44820,130,0,0,2.22462344169617,-1.01378285884857,1,0,0,0,0,0,0,1,0,0,0
0,95,1,0,0,0,44828,119,0,3.63333344459534,3.14031338691711,0.885367274284363,1,0,0,0,0,0,0,0,0,1,3.63333344459534
0,44,0,0,0,0,44861,116,0,0.266666680574417,1.90954256057739,0.793841958045959,0,0,0,1,0,0,0,0,0,0,0.266666680574417
1,50,0,0,1,0,44881,114,0,0.0333333350718021,1.39314186573029,-2.15784931182861,0,1,0,0,0,0,0,0,0,1,0.0333333350718021
0,20,0,0,0,0,44884,158,2.9555516242981,0,2.62071919441223,-0.350224375724792,0,0,0,0,0,0,0,0,0,0,2.9555516242981
1,74,1,0,0,0,44903,92,2.23333334922791,2.16666674613953,1.90663683414459,0.244690120220184,1,0,0,0,0,0,0,0,0,1,4.40000009536743
0,50,1,0,0,1,44921,136,2.98333334922791,3.20000004768372,2.20083904266357,0.40485942363739,0,0,0,0,0,0,0,0,0,0,6.18333339691162
1,63,0,0,0,0,44933,29,0,0,1.20895993709564,0.0616395100951195,0,0,0,0,0,0,0,0,1,0,0
1,97,0,0,1,0,44939,126,0,0,2.17475128173828,0.290452778339386,0,0,0,1,0,0,0,0,0,1,0
1,95,1,0,0,0,44950,147,0,4.33333349227905,2.50143575668335,0.908248603343964,0,0,0,0,0,0,0,0,1,0,4.33333349227905
1,74,0,0,0,0,44958,166,0,0,1.78480696678162,0.244690120220184,0,0,0,0,0,0,0,0,0,1,0
1,53,0,0,0,0,44970,103,0,0,1.488077044487,0.793841958045959,0,1,0,0,0,0,0,1,0,0,0
1,71,0,0,0,0,44974,131,3.83333325386047,0,1.91692268848419,1.27434980869293,0,0,0,0,0,0,1,1,0,0,3.83333325386047
0,76,1,0,0,0,44983,115,1.93333125114441,1.73333132266998,2.95751094818115,0.793841958045959,1,0,0,0,0,0,0,0,1,0,3.66666269302368
0,50,1,0,0,0,45001,144,0,4.23333311080933,2.30258512496948,1.34299385547638,1,0,0,0,0,0,0,0,0,0,4.23333311080933
0,74,1,0,0,0,45004,119,0,4.40000009536743,2.56828832626343,0.587910056114197,0,0,0,0,0,0,0,1,0,0,4.40000009536743
0,58,0,0,0,0,45008,123,0,0,2.45315790176392,0.381978094577789,0,0,0,0,0,1,0,1,0,0,0
0,46,0,0,0,0,45012,150,0,0,2.30258512496948,1.38875651359558,0,0,0,1,0,0,0,1,0,0,0
1,78,1,0,0,0,45024,84,0,4.11666679382324,2.38482308387756,1.41163778305054,0,1,0,0,0,0,0,1,0,0,4.11666679382324
1,50,1,0,1,0,45027,62,0,4.86666679382324,2.2968544960022,-0.121411107480526,0,0,0,1,0,0,0,0,0,1,4.86666679382324
0,84,1,0,0,0,45031,142,0,4.80000019073486,2.60638666152954,0.107402160763741,1,0,0,0,0,0,0,1,0,0,4.80000019073486
1,18,0,0,1,0,45041,153,0,0,1.83564734458923,-2.02056121826172,0,0,0,0,0,0,0,0,0,1,0
0,66,0,0,0,0,45042,64,0.355554968118668,0,2.76603484153748,0.565028727054596,0,0,0,0,0,0,0,1,0,0,0.355554968118668
0,12,0,0,0,0,45043,149,0,4.06666660308838,1.60943794250488,-1.7459853887558,1,0,0,0,0,0,0,0,1,0,4.06666660308838
0,91,0,0,0,0,45057,159,0,5.18888330459595,3.01771116256714,1.52604448795319,0,0,0,0,0,0,1,0,0,1,5.18888330459595
1,97,1,0,0,0,45060,115,0,4.80000019073486,2.70805025100708,1.36587512493134,1,0,0,0,0,0,0,0,0,1,4.80000019073486
1,19,0,0,0,1,45093,105,1.46666669845581,0,1.98924291133881,-0.624800324440002,0,0,1,0,0,0,0,0,0,0,1.46666669845581
1,78,0,0,1,0,45095,139,0.133333340287209,0,2.02683115005493,0,0,0,0,0,0,0,0,0,0,1,0.133333340287209
1,49,0,0,0,0,45097,98,0,0,1.34807276725769,0,0,0,0,0,0,1,0,0,1,0,0
0,50,0,0,0,0,45120,156,0,2.11110830307007,2.27210211753845,0.633672714233398,0,1,0,0,0,0,0,0,0,0,2.11110830307007
1,50,0,0,0,0,45128,81,0.600000023841858,0,2.14006614685059,0,0,0,0,0,0,1,0,0,1,0,0.600000023841858
1,76,0,0,0,0,45130,166,0,0,1.96711206436157,0,1,0,0,0,0,0,0,0,1,0,0
1,82,0,0,0,0,45141,134,0,0,1.94591009616852,1.32011246681213,0,0,0,0,0,0,0,0,0,0,0
1,78,1,0,0,0,45146,118,2.31110835075378,2.66666078567505,2.4849066734314,0.565028727054596,1,0,0,0,0,0,0,0,0,0,4.97776889801025
0,19,0,0,0,0,45149,136,0,0,2.15176200866699,-0.327343046665192,0,0,0,0,1,0,0,0,1,0,0
0,32,0,0,0,0,45164,112,0,0,2.21920323371887,0.587910056114197,0,0,0,0,1,0,0,0,0,0,0
0,66,0,0,0,0,45181,158,2.41666674613953,0,2.60268974304199,0.107402160763741,0,0,0,1,0,0,0,1,0,0,2.41666674613953
0,61,1,0,0,0,45186,156,0,4.86666679382324,2.99573230743408,1.06841790676117,1,0,0,0,0,0,0,0,0,1,4.86666679382324
1,65,0,0,0,0,45187,82,0,0,1.55814456939697,-1.24259614944458,0,0,0,0,0,0,1,0,0,0,0
0,81,1,0,0,0,45196,137,0,6.17777061462402,2.0794415473938,1.57180714607239,0,1,0,0,0,0,0,0,1,0,6.17777061462402
0,40,0,0,0,0,45207,152,0,0.899999976158142,2.26176309585571,0.999773919582367,1,0,0,0,0,0,0,0,1,0,0.899999976158142
1,50,0,0,0,0,45208,105,0,0,1.59078943729401,-0.624800324440002,0,0,1,0,0,0,0,0,0,1,0
0,92,1,0,0,0,45209,124,2.06666350364685,2.19999694824219,2.68102145195007,0.176046147942543,0,0,0,0,0,0,0,0,1,0,4.26666069030762
0,56,0,0,0,0,45274,158,0.200000002980232,0,2.4849066734314,0.450622081756592,0,0,0,0,0,0,0,0,0,0,0.200000002980232
1,54,0,0,1,0,45308,129,0.444443494081497,0,2.22462344169617,-0.899376213550568,0,1,0,0,0,0,0,0,0,1,0.444443494081497
0,75,1,0,0,0,45321,129,0,4.42221307754517,2.43611645698547,0.587910056114197,1,0,0,0,0,0,0,0,1,0,4.42221307754517
0,83,0,0,1,0,45331,73,0,6.59999990463257,3.465735912323,0.381978094577789,0,0,0,1,0,0,0,0,1,0,6.59999990463257
1,15,0,0,0,0,45342,60,2.17777514457703,0,1.53016471862793,-1.15107083320618,1,0,0,0,0,0,0,0,1,0,2.17777514457703
0,34,0,0,0,0,45366,112,1.46666669845581,0,2.18605065345764,-0.579037666320801,1,0,0,0,0,0,0,0,1,0,1.46666669845581
0,15,0,0,0,0,45367,134,0,0,1.8718022108078,-1.63157868385315,1,0,0,0,0,0,0,0,0,0,0
1,82,0,0,0,0,45373,143,0,5.27666425704956,1.8718022108078,1.06841790676117,0,0,0,0,0,1,0,1,0,0,5.27666425704956
1,75,0,0,0,0,45405,151,0,0,2.50843715667725,-0.922257542610168,1,0,0,0,0,0,0,1,0,0,0
0,88,1,0,0,0,45426,84,0,7.38888359069824,2.58021688461304,1.13706195354462,0,0,0,1,0,0,0,0,0,0,7.38888359069824
1,94,1,0,0,0,45446,132,0.433333337306976,4.55555438995361,2.61814641952515,0.748079359531403,1,0,0,0,0,0,0,0,1,0,4.98888778686523
0,27,0,0,0,0,45456,147,0,2.14444184303284,1.74919986724854,0.450622081756592,0,1,0,0,0,0,0,0,0,0,2.14444184303284
0,65,1,0,0,0,45461,109,0,4.19999408721924,2.76211738586426,0.931129932403564,0,0,0,0,0,0,1,0,0,1,4.19999408721924
1,75,0,0,0,0,45463,125,0.0888887420296669,0,2.14006614685059,1.02265524864197,0,0,0,0,0,1,0,0,1,0,0.0888887420296669
1,64,1,0,0,0,45476,84,0,4.26666688919067,1.981001496315,0.244690120220184,0,0,0,1,0,0,0,0,0,1,4.26666688919067
0,82,0,0,0,0,45481,123,0,5.30000019073486,3.32521152496338,0.954011261463165,0,0,0,0,1,0,0,0,1,0,5.30000019073486
1,23,0,0,0,0,45483,141,0.5,0,1.8484548330307,-0.853613615036011,1,0,0,0,0,0,0,0,0,1,0.5
0,93,0,0,0,0,45492,79,0,5.43333339691162,2.19388484954834,0.656554043292999,0,0,0,0,0,0,0,1,0,0,5.43333339691162
0,19,0,0,0,0,45516,165,0.0222221855074167,0,2.80336046218872,-0.007004473824054,0,0,0,0,0,0,1,0,0,0,0.0222221855074167
0,63,1,0,0,0,45526,126,0,5.04443788528442,2.80336046218872,-0.945138871669769,0,0,0,0,0,0,0,0,1,0,5.04443788528442
0,50,0,0,0,0,45528,114,0,0,1.60943794250488,-0.350224375724792,0,0,0,0,0,0,1,1,0,0,0
0,30,0,0,0,0,45537,160,0,0,2.60653328895569,-0.739206969738007,1,0,0,0,0,0,0,1,0,0,0
1,62,0,0,0,0,45548,158,1.66666662693024,0,2.15877342224121,0.0387581810355186,0,0,0,0,0,0,1,0,1,0,1.66666662693024
1,50,0,0,1,0,45569,77,0,0,2.02683115005493,-1.40276539325714,0,0,1,0,0,0,0,0,1,0,0
0,71,0,0,0,0,45574,106,0,5.74444150924683,2.95230269432068,0.931129932403564,1,0,0,0,0,0,0,0,1,0,5.74444150924683
1,83,1,0,0,0,45586,149,0.97777658700943,4.39999866485596,2.0794415473938,1.09129929542542,1,0,0,0,0,0,0,0,1,0,5.37777519226074
0,86,1,0,0,0,45595,136,0,4.16666650772095,3.11351537704468,0.359096765518188,0,1,0,0,0,0,0,0,1,0,4.16666650772095
0,8,0,0,0,0,45605,162,0,0,2.62264370918274,-0.373105704784393,0,0,0,0,1,0,0,0,0,0,0
1,65,0,1,0,1,45611,140,3.15000009536743,0,2.56494927406311,0,0,0,0,0,1,0,0,0,1,0,3.15000009536743
1,81,0,1,0,0,45622,144,0,2.23333334922791,2.42480278015137,1.29723119735718,0,0,1,0,0,0,0,1,0,0,2.23333334922791
0,50,0,0,0,0,45640,161,0,5.59999179840088,2.73336791992188,0.496384739875793,1,0,0,0,0,0,0,0,0,1,5.59999179840088
1,46,0,1,0,0,45655,72,1.46666669845581,0,1.96981573104858,0.450622081756592,0,1,0,0,0,0,0,0,0,1,1.46666669845581
0,26,0,0,0,0,45661,122,0,0.666666686534882,1.70474803447723,-0.762088298797607,0,0,0,1,0,0,0,1,0,0,0.666666686534882
1,73,0,0,0,0,45663,135,1.5,0,2.0794415473938,0.198927477002144,0,0,0,0,0,0,0,0,0,0,1.5
0,46,0,0,0,0,45664,122,0,0,1.98922717571259,-1.12818956375122,1,0,0,0,0,0,0,1,0,0,0
0,48,1,0,0,0,45680,142,0,4.522216796875,3.09104251861572,0.336215436458588,0,0,0,0,0,0,1,1,0,0,4.522216796875
0,44,1,0,0,0,45699,134,0,4.46666669845581,2.58021688461304,0.381978094577789,0,0,1,0,0,0,0,1,0,0,4.46666669845581
1,36,0,0,0,1,45710,158,0,1.77777504920959,2.60268974304199,0.290452778339386,0,0,0,1,0,0,0,0,0,0,1.77777504920959
0,99,0,0,0,0,45717,97,0,7.03333330154419,2.50881218910217,1.61756980419159,0,1,0,0,0,0,0,1,0,0,7.03333330154419
1,83,0,0,0,0,45719,88,0,0,2.56494927406311,0.359096765518188,0,0,0,0,1,0,0,0,1,0,0
1,25,0,0,1,0,45721,65,1,0,2.15877342224121,0.0387581810355186,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0,0,0,45723,156,0.600000023841858,0,2.54833960533142,-1.24259614944458,1,0,0,0,0,0,0,0,0,0,0.600000023841858
1,85,1,0,0,0,45758,106,0,4.15000009536743,2.01490306854248,1.13706195354462,1,0,0,0,0,0,0,0,1,0,4.15000009536743
0,69,0,0,0,0,45763,156,0.5,0.400000005960464,2.0360119342804,0.176046147942543,0,0,0,0,0,0,0,0,1,0,0.899999976158142
0,8,0,0,0,0,45765,165,0,0,2.40794563293457,-0.121411107480526,1,0,0,0,0,0,0,0,1,0,0
1,25,0,0,0,0,45766,105,0,0,2.0794415473938,0,0,1,0,0,0,0,0,0,0,0,0
1,61,0,1,0,0,45777,147,3.11110639572144,0,2.70805025100708,0.473503410816193,1,0,0,0,0,0,0,0,0,0,3.11110639572144
1,99,0,0,0,0,45785,88,0,7.5,2.93385672569275,1.8463830947876,0,0,1,0,0,0,0,0,0,0,7.5
1,50,0,0,0,0,45804,165,0,0,2.03805637359619,-0.395987033843994,0,0,0,0,0,1,0,1,0,0,0
0,78,1,0,0,0,45827,103,0,4.86666679382324,1.60943794250488,-0.190055087208748,0,0,0,0,0,0,0,0,0,1,4.86666679382324
1,3,0,0,1,0,45841,111,0,0,1.86842656135559,-0.716325640678406,0,0,0,1,0,0,0,1,0,0,0
1,79,0,0,0,0,45869,156,0,0,1.66520774364471,0.130283489823341,1,0,0,0,0,0,0,1,0,0,0
0,25,0,0,0,0,45871,121,1.29999995231628,0,2.1535496711731,0,0,0,0,1,0,0,0,0,1,0,1.29999995231628
1,22,0,0,0,0,45874,166,0,0,1.63899624347687,-0.807850956916809,1,0,0,0,0,0,0,1,0,0,0
1,90,0,0,0,0,45881,117,0,5.66666650772095,3.02042484283447,0.427740752696991,1,0,0,0,0,0,0,1,0,0,5.66666650772095
0,36,0,0,0,0,45908,159,0,0,2.87437129020691,-0.762088298797607,1,0,0,0,0,0,0,0,0,0,0
0,66,1,0,0,0,45919,120,0,4.16666650772095,2.47693848609924,1.15994322299957,0,0,0,0,0,0,1,0,1,0,4.16666650772095
1,35,0,1,0,0,45920,117,2.20000004768372,0,2.4849066734314,0.359096765518188,0,0,0,0,1,0,0,0,1,0,2.20000004768372
1,57,0,0,0,0,45921,87,0,0,1.64020955562592,0.0845208391547203,0,1,0,0,0,0,0,0,1,0,0
1,97,0,0,0,0,45925,157,1.76666665077209,0,2.51769590377808,1.45740044116974,0,1,0,0,0,0,0,0,1,0,1.76666665077209
1,79,0,0,0,0,45929,41,0,0,1.20895993709564,0.931129932403564,1,0,0,0,0,0,0,1,0,0,0
1,71,0,1,0,0,45931,151,2.21999597549438,1.43333327770233,2.7725887298584,0.770960628986359,1,0,0,0,0,0,0,1,0,0,3.65332937240601
1,90,0,0,0,0,45984,139,0,0,1.96527671813965,0.381978094577789,0,0,0,0,1,0,0,1,0,0,0
0,18,0,0,0,0,46020,163,0.0666665732860565,0,2.01490306854248,-0.487512350082397,0,0,0,0,0,0,0,0,0,1,0.0666665732860565
1,72,0,0,0,0,46029,120,0,0,1.53016471862793,0.542147397994995,1,0,0,0,0,0,0,0,0,1,0
1,52,0,0,0,0,46038,79,0,0,1.75170266628265,-0.579037666320801,1,0,0,0,0,0,0,0,1,0,0
1,95,1,0,0,0,46053,150,0,4.56666660308838,2.2549569606781,0,1,0,0,0,0,0,0,0,0,1,4.56666660308838
1,70,0,0,1,0,46060,150,0,0,1.92343723773956,-0.510393679141998,0,0,0,0,0,1,0,0,0,1,0
1,26,0,0,0,0,46062,103,0,0,2.07568407058716,-0.0756484568119049,0,0,0,0,0,0,0,1,0,0,0
1,27,0,0,1,0,46076,70,0,0,1.3862943649292,-1.08242690563202,1,0,0,0,0,0,0,0,0,1,0
0,87,1,0,0,0,46085,119,0,2.91110634803772,3.00347995758057,0,0,0,0,0,1,0,0,0,0,1,2.91110634803772
0,67,0,0,0,0,46130,121,0,0.899999976158142,2.44234704971313,0.0616395100951195,0,0,1,0,0,0,0,0,1,0,0.899999976158142
1,80,1,0,0,0,46132,91,0,4.04443979263306,2.30258512496948,0,0,0,0,0,1,0,0,0,1,0,4.04443979263306
0,5,0,0,0,0,46146,163,0,0,2.62535858154297,-1.03666424751282,0,0,0,0,1,0,0,0,1,0,0
1,33,0,0,0,0,46152,162,0.133333146572113,0,1.3862943649292,-0.373105704784393,1,0,0,0,0,0,0,0,0,1,0.133333146572113
0,7,0,0,0,0,46154,125,0,0,1.7917594909668,-0.762088298797607,0,0,0,1,0,0,0,1,0,0,0
1,63,0,0,0,0,46163,83,0,0.822221398353577,2.4849066734314,0.496384739875793,0,1,0,0,0,0,0,1,0,0,0.822221398353577
1,9,0,0,1,0,46181,49,0,0,1.55814456939697,-2.63835716247559,0,0,0,1,0,0,0,0,1,0,0
0,85,1,0,0,0,46188,130,0,4.211106300354,3.04452252388,0,1,0,0,0,0,0,0,0,0,0,4.211106300354
0,82,1,0,0,1,46206,59,0.388888537883759,4.36666584014893,2.7725887298584,-1.81462931632996,0,0,0,0,0,0,0,0,0,0,4.75555419921875
